arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,num-cpu,bus_speed,runtime,power
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,350,4,4096,18198.8926,28.51152053
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,1,400,4,4096,89384.5175,19.0317915
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,2,400,4,4096,39997.3148,26.93554818
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,3,400,4,4096,29257.2098,33.87795032
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,400,4,4096,24667.8645,36.81651486
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,1,450,4,4096,112997.0074,17.3629085
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,2,450,4,4096,55102.3116,26.64798549
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,3,450,4,4096,43614.3443,33.19682373
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,450,4,4096,38718.7931,35.38525585
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,1,500,4,4096,152038.4916,17.43922984
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,2,500,4,4096,76304.3276,27.0026467
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,3,500,4,4096,61799.9521,32.68188294
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,500,4,4096,90050.9657,27.91435473
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,1,50,4,4096,477.2051,9.247176948
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,2,50,4,4096,277.7774,4.196885708
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,3,50,4,4096,268.2266,4.914874215
lab007068,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,50,4,4096,2739.4648,17.63234921
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,100,4,1024,1531.1926,12.08685308
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,100,4,1024,634.4804,20.58140803
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,100,4,1024,704.9808,24.0227819
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,100,4,1024,467.0633,12.83915906
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,150,4,1024,5392.4202,10.37302323
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,150,4,1024,1944.6491,22.76282132
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,150,4,1024,1703.0695,26.19775646
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,150,4,1024,2574.9356,29.18142885
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,200,4,1024,9653.2693,15.81998754
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,200,4,1024,4747.766,22.28123711
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,200,4,1024,3619.3903,27.48526458
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,200,4,1024,2775.0626,30.06159212
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,250,4,1024,21006.9008,15.15187333
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,250,4,1024,10032.1719,23.09526813
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,250,4,1024,7167.9377,29.44111805
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,250,4,1024,6629.5393,30.84010679
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,300,4,1024,47165.3827,10.48925444
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,300,4,1024,16720.6028,23.26398783
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,300,4,1024,13267.3236,29.13486636
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,300,4,1024,10757.3132,30.92775992
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,350,4,1024,56826.761,18.68621898
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,350,4,1024,27334.1244,23.19867982
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,350,4,1024,19382.3498,29.24065997
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,350,4,1024,14973.7683,32.60676873
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,400,4,1024,89792.1577,18.5247503
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,400,4,1024,45485.3595,23.77668577
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,400,4,1024,31634.7277,32.6550116
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,400,4,1024,25804.4164,35.44199124
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,450,4,1024,141484.3054,13.83861478
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,450,4,1024,67348.2183,20.67333829
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,450,4,1024,44307.8938,30.78179266
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,450,4,1024,34663.5318,33.94281364
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,500,4,1024,194314.206,15.03370011
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,500,4,1024,89169.5195,23.26650084
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,500,4,1024,63054.2119,31.1229217
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,500,4,1024,47528.0643,35.77347668
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,1,50,4,1024,247.6546,10.66525718
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,2,50,4,1024,172.59400000000002,38.74931921
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,3,50,4,1024,318.8875,19.23092
lab00801,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,50,4,1024,164.7474,39.75176543
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,100,2,4096,1357.2052,10.87388996
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,100,2,4096,775.9053,1.408032656
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,100,2,4096,820.9468,14.41555044
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,100,2,4096,707.0827,13.54311172
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,150,2,4096,6529.9501,12.6978612
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,150,2,4096,2417.0871,15.05746318
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,150,2,4096,2546.74,14.25972027
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,150,2,4096,2176.8688,14.64148873
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,200,2,4096,14818.8313,12.74302245
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,200,2,4096,5618.2491,15.89148121
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,200,2,4096,5960.3337,14.788987400000002
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,200,2,4096,5414.2884,15.30531695
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,250,2,4096,23998.9641,11.46239475
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,250,2,4096,10861.2151,16.40403936
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,250,2,4096,11801.4424,14.97608462
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,250,2,4096,9495.3641,16.47854662
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,300,2,4096,45229.4473,11.43988554
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,300,2,4096,18591.5938,16.14779256
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,300,2,4096,20142.9512,15.09808553
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,300,2,4096,16345.8091,16.76266977
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,350,2,4096,59097.4694,11.44731588
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,350,2,4096,29694.092999999997,18.22148264
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,350,2,4096,32521.651,15.03975306
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,350,2,4096,26201.8132,16.57641388
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,400,2,4096,117583.9013,11.55238162
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,400,2,4096,46056.782999999996,17.47402114
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,400,2,4096,51245.236,15.14872524
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,400,2,4096,41404.7578,17.29661126
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,450,2,4096,162831.1601,11.53437339
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,450,2,4096,62925.0586,17.53901903
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,450,2,4096,71168.5184,15.11803005
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,450,2,4096,57697.2727,17.28857801
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,500,2,4096,207490.0183,11.77579298
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,500,2,4096,90908.2277,16.60959561
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,3,500,2,4096,98124.0547,15.13748494
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,500,2,4096,81233.4536,17.26305528
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,1,50,2,4096,209.0635,5.225685019
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,2,50,2,4096,183.0025,6.770399311
laptop,3.0,X86_64,8,64,1,32,8,64,1,256,16,64,4,4096,4,DDR3,1600,4,50,2,4096,843.3664,11.37666855
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,100,12,32768,1760.4174,49.81807156
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,100,12,32768,1939.7596,56.96241947
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,100,12,32768,1846.335,58.31764008
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,100,12,32768,1917.5897,59.53478995
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,100,12,32768,1939.1448,57.77129176
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,100,12,32768,2106.1883,57.52462873
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,100,12,32768,1928.2202,60.25821117
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,100,12,32768,1932.8217,62.34506784
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,100,12,32768,1894.7646,58.62469670000001
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,100,12,32768,2054.3725,58.35528854
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,100,12,32768,2077.9344,55.05616539
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,100,12,32768,2070.2639,43.24554952
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,100,12,32768,1886.0357,58.00006861
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,100,12,32768,1973.7707,57.99169073
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,100,12,32768,1966.5934,58.30290084
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,100,12,32768,2011.7712,61.9810046
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,100,12,32768,4763.4547,73.6778918
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,100,12,32768,1505.0179999999998,53.050528299999996
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,100,12,32768,1424.7702,55.73628646
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,100,12,32768,1681.5870000000002,52.43534828
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,100,12,32768,2070.8165,49.38143964
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,100,12,32768,1909.0231,51.24956319
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,100,12,32768,1914.4039,54.34950274
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,100,12,32768,1766.7594,54.62571757
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,150,12,32768,4046.7329999999997,51.47455985
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,150,12,32768,3699.2090000000003,65.4235
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,150,12,32768,3473.2426,61.82424458
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,150,12,32768,3317.9024,72.73658803
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,150,12,32768,3652.433,68.54441957
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,150,12,32768,3887.0383,67.70692226
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,150,12,32768,3868.5052,69.05445028
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,150,12,32768,3874.5881,65.99780245
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,150,12,32768,3786.5704,65.56183399999999
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,150,12,32768,3993.8539,66.5557646
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,150,12,32768,3941.0840000000003,65.12251452
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,150,12,32768,4218.1382,50.43523704
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,150,12,32768,3803.0728,67.21683056
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,150,12,32768,3968.3320000000003,66.05800624
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,150,12,32768,4077.3945,64.79100808
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,150,12,32768,4039.6332,68.0584564
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,150,12,32768,6260.1990000000005,74.47881449
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,150,12,32768,3567.8087,51.86244991
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,150,12,32768,2951.2131,66.23832078
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,150,12,32768,3253.6381,58.87762994
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,150,12,32768,3973.8067,54.75034807
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,150,12,32768,3576.9498,54.3730583
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,150,12,32768,3689.8373,61.23180553
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,150,12,32768,3530.0771,60.99022596
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,200,12,32768,9567.5648,49.65760984
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,200,12,32768,6342.076999999999,73.04638528
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,200,12,32768,5852.4161,72.89174124
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,200,12,32768,5145.9248,82.66045784
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,200,12,32768,5824.6528,81.83466318
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,200,12,32768,6832.6609,71.63971799
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,200,12,32768,7089.5877,69.67323361
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,200,12,32768,7008.7963,71.09380537
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,200,12,32768,6687.1059,72.82162228
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,200,12,32768,7170.9859,71.80110339
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,200,12,32768,7161.602,70.40226474
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,200,12,32768,11420.9504,44.47472252
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,200,12,32768,6509.2634,73.15065788
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,200,12,32768,6814.723000000001,71.33033874
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,200,12,32768,7171.5734,71.02501384
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,200,12,32768,7078.4996,69.19707956
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,200,12,32768,7726.0721,82.47981533
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,200,12,32768,7214.0343,54.11953752
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,200,12,32768,5203.8588,66.0174715
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,200,12,32768,6007.0055,59.95752792
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,200,12,32768,6439.4726,62.22424178
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,200,12,32768,6966.4271,59.36038576
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,200,12,32768,6599.1586,62.91933944
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,200,12,32768,6243.2318,63.416514500000005
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,250,12,32768,20363.9028,49.14501458
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,250,12,32768,9284.0657,75.81642814
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,250,12,32768,9455.0421,76.16656725
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,250,12,32768,8365.6851,86.78502613
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,250,12,32768,9929.447,86.22294877
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,250,12,32768,11021.7119,76.51331369
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,250,12,32768,11643.6363,72.99583894
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,250,12,32768,10306.4719,76.28588208
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,250,12,32768,10358.3669,78.84686919
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,250,12,32768,10918.1081,73.70729367
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,250,12,32768,11103.7555,73.35026424
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,250,12,32768,21046.3348,46.83769927
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,250,12,32768,10053.2847,77.6691622
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,250,12,32768,10077.1162,76.04142741
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,250,12,32768,11768.0194,72.49701679
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,250,12,32768,10306.403,78.082101
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,250,12,32768,10752.3372,85.36734692
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,250,12,32768,12367.7552,56.89035629999999
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,250,12,32768,9689.8509,70.24348538
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,250,12,32768,9562.6118,66.80773134
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,250,12,32768,10062.2164,69.94039603
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,250,12,32768,11633.7035,63.24558641
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,250,12,32768,10739.0783,65.90658716
